24832,40671,41216,33454,32728,39056,2041,2389,1277,
24762,40671,41216,33351,32712,39090,2043,2391,1278,
24872,40512,41050,33304,32683,38800,2043,2391,1278,
24741,40668,41227,33314,32763,39136,2047,2392,1281,
24751,40654,41186,33560,32640,39039,2047,2392,1281,
24803,40639,41168,33352,32677,39128,2047,2394,1278,
24751,40672,41184,33352,32700,39111,2049,2391,1279,
24739,40648,41183,33380,32705,39125,2049,2391,1279,
24753,40654,41168,33464,32746,39141,2048,2395,1274,
24767,40643,41162,33432,32671,39112,2048,2395,1274,
24832,40816,41152,33269,32479,38918,2047,2392,1273,
24780,40628,41091,33543,32743,39016,2047,2392,1273,
24767,40595,41183,33462,32751,39156,2049,2389,1282,
24746,40671,41195,33543,32761,39132,2048,2394,1280,
24739,40652,41134,33480,32719,39109,2048,2394,1280,
24806,40607,41146,33408,32607,39047,2049,2398,1280,
24755,40651,41186,33484,32744,39104,2049,2398,1280,
24947,40440,40993,33263,32416,38911,2050,2398,1276,
24754,40651,41172,33437,32742,39114,2050,2398,1276,
24743,40667,41198,33388,32717,39154,2052,2394,1275,
24768,40663,41210,33316,32744,39098,2049,2392,1273,
24775,40625,41151,33390,32676,39069,2047,2393,1277,
